optimized_airfoil
0.024716 -0.000444
0.027226 -0.000028
0.029854 0.000427
0.032600 0.000919
0.035461 0.001445
0.038439 0.002003
0.041531 0.002591
0.044738 0.003206
0.048058 0.003846
0.051491 0.004509
0.055036 0.005191
0.058691 0.005890
0.062456 0.006603
0.066331 0.007328
0.070314 0.008063
0.074403 0.008805
0.078599 0.009552
0.082900 0.010301
0.087305 0.011052
0.091812 0.011801
0.096421 0.012548
0.101131 0.013291
0.105941 0.014029
0.110848 0.014761
0.115853 0.015486
0.120953 0.016202
0.126148 0.016911
0.131435 0.017611
0.136815 0.018302
0.142285 0.018985
0.147845 0.019659
0.153492 0.020325
0.159225 0.020982
0.165044 0.021633
0.170946 0.022277
0.176930 0.022914
0.182994 0.023547
0.189138 0.024174
0.195358 0.024798
0.201655 0.025418
0.208026 0.026037
0.214470 0.026653
0.220986 0.027268
0.227570 0.027883
0.234223 0.028498
0.240941 0.029113
0.247725 0.029728
0.254571 0.030345
0.261478 0.030962
0.268445 0.031580
0.275470 0.032199
0.282550 0.032818
0.289685 0.033437
0.296872 0.034055
0.304110 0.034672
0.311396 0.035286
0.318730 0.035897
0.326109 0.036504
0.333531 0.037105
0.340994 0.037700
0.348497 0.038287
0.356038 0.038864
0.363615 0.039431
0.371226 0.039985
0.378869 0.040526
0.386542 0.041051
0.394243 0.041559
0.401971 0.042048
0.409723 0.042518
0.417498 0.042965
0.425293 0.043390
0.433107 0.043790
0.440937 0.044164
0.448783 0.044510
0.456641 0.044828
0.464509 0.045116
0.472387 0.045374
0.480272 0.045599
0.488161 0.045791
0.496053 0.045949
0.503947 0.046073
0.511839 0.046162
0.519728 0.046215
0.527613 0.046232
0.535491 0.046212
0.543359 0.046155
0.551217 0.046062
0.559063 0.045931
0.566893 0.045763
0.574707 0.045559
0.582502 0.045318
0.590277 0.045041
0.598029 0.044727
0.605757 0.044379
0.613458 0.043995
0.621131 0.043577
0.628774 0.043126
0.636385 0.042642
0.643962 0.042126
0.651503 0.041578
0.659006 0.041001
0.666469 0.040395
0.673891 0.039761
0.681270 0.039100
0.688604 0.038414
0.695890 0.037703
0.703128 0.036970
0.710315 0.036214
0.717450 0.035439
0.724530 0.034644
0.731555 0.033832
0.738522 0.033004
0.745429 0.032162
0.752275 0.031307
0.759059 0.030441
0.765777 0.029565
0.772430 0.028681
0.779014 0.027791
0.785530 0.026896
0.791974 0.025998
0.798345 0.025099
0.804642 0.024200
0.810862 0.023303
0.817006 0.022409
0.823070 0.021520
0.829054 0.020638
0.834956 0.019765
0.840775 0.018900
0.846508 0.018047
0.852155 0.017207
0.857715 0.016380
0.863185 0.015569
0.868565 0.014774
0.873852 0.013996
0.879047 0.013237
0.884147 0.012497
0.889152 0.011778
0.894059 0.011080
0.898869 0.010404
0.903579 0.009751
0.908188 0.009120
0.912695 0.008514
0.917100 0.007931
0.921401 0.007372
0.925597 0.006838
0.929686 0.006327
0.933669 0.005842
0.937544 0.005380
0.941309 0.004943
0.944964 0.004529
0.948509 0.004139
0.951942 0.003771
0.955262 0.003426
0.958469 0.003103
0.961561 0.002801
0.964539 0.002520
0.967400 0.002259
0.970146 0.002017
0.972774 0.001794
0.975284 0.001588
0.977675 0.001399
0.979948 0.001226
0.982101 0.001068
0.984134 0.000924
0.986046 0.000794
0.987838 0.000677
0.989507 0.000571
0.991055 0.000477
0.992480 0.000393
0.993782 0.000319
0.994962 0.000254
0.996018 0.000198
0.996950 0.000149
0.997759 0.000108
0.998443 0.000075
0.999003 0.000047
0.999439 0.000026
0.999751 0.000012
0.999938 0.000003
1.000000 0.000000
